,incident_key,filter_out,distance,distance_score,radius_boost_score,event,event_score,frc,frc_score,delay,delay_score,ranking_score
3732,TTR38736823620020000,False,435.3085404811267,-2.62757,0.0,CLOSURE,1,FRC4,0.6,,1,-0.005514000000000019
3733,TTR37764432912016000,False,474.09054703835915,-2.95075,0.0,ROADWORKS,0.6,FRC0,1,-100,0,-0.27015000000000006
3734,TTR38630079140012000,False,149.9571489276411,-0.24964,0.0,CLOSURE,1,FRC4,0.6,,1,0.470072
3735,TTL38777218632012000_2,True,453.134664705437,-2.77612,0.0,JAM_CONDITIONAL,0.9,FRC3,0.7,397,0.2,-100.0
3736,TTR39025389640027000,False,153.4448336965249,-0.27871,0.0,CLOSURE,1,FRC3,0.7,,1,0.484258
3737,TTL37083484500017001,True,267.9014695228422,-1.23251,0.0,JAM_UNCONDITIONAL,0.9,FRC1,0.9,309,0.2,-100.0
3738,TTL36070703940011000,True,278.3552040395072,-1.31963,0.0,JAM_UNCONDITIONAL,0.9,FRC3,0.7,185,0.1,-100.0
3739,TTR41085564536023001,False,505.73809036269324,-3.21448,0.0,CLOSURE,1,FRC7,0.3,,1,-0.182896
3740,TTL37144071188011001,True,398.59113972002325,-2.32159,0.0,JAM_UNCONDITIONAL,0.9,FRC3,0.7,162,0.1,-100.0
3741,TTR37461476068040000,False,236.75859315236895,-0.97299,0.0,ROADWORKS,0.6,FRC0,1,12,0.1,0.14540199999999998
3742,TTL38739714252001000,True,340.73189869506285,-1.83943,0.0,JAM_UNCONDITIONAL,0.9,FRC1,0.9,181,0.1,-100.0
3743,TTR39146574480063001,False,166.2147757250949,-0.38512,0.0,CLOSURE,1,FRC7,0.3,,1,0.382976
3744,TTR39244661860020000,False,391.50587714093103,-2.26255,0.0,CLOSURE,1,FRC4,0.6,,1,0.06749
3745,TTR36463121028007001,False,252.35268992620334,-1.10294,0.0,CLOSURE,1,FRC7,0.3,,1,0.239412
3746,TTL41071137628012015,True,502.3786428069567,-3.18649,0.0,JAM_UNCONDITIONAL,0.9,FRC4,0.6,118,0.1,-100.0
3747,TTR39893879328066002,False,478.3123076502786,-2.98594,0.0,ROADWORKS,0.6,FRC2,0.8,-100,0,-0.3171879999999999
3748,TTL37911614272019003,False,14.228294581050612,0.88143,0.5,JAM_UNCONDITIONAL,0.9,FRC3,0.7,458,0.3,0.656286
3749,TTL36258257036068000,True,254.62038407526526,-1.12184,0.0,NONLOS_DELAY,0.8,FRC3,0.7,90,0.1,-100.0
3750,TTR36203433380057001,False,268.47498120882307,-1.23729,0.0,ROADWORKS,0.6,FRC1,0.9,27,0.1,0.07254200000000001
3751,TTR36116883772057000,False,218.74128510854777,-0.82284,0.0,CLOSURE,1,FRC1,0.9,,1,0.415432
3752,TTL35857182220011001,True,302.65010562603004,-1.52208,0.0,JAM_UNCONDITIONAL,0.9,FRC3,0.7,165,0.1,-100.0
3753,TTR39391834372009001,True,199.92862984609346,-0.66607,0.0,TRAFFIC_RESTRICTION,0.6,FRC1,0.9,-100,0,-100.0
3754,TTR38837814100004000,False,426.3262299478534,-2.55272,0.0,ROADWORKS,0.6,FRC4,0.6,2,0.1,-0.250544
3755,TTW41622254076008019,True,553.9517009902822,-3.61626,0.0,JAM_TAIL_WARNING,0.9,FRC0,1,-100,0,-100.0
3756,TTR40395954872011000,False,366.9493086934482,-2.05791,0.0,ROADWORKS,0.6,FRC3,0.7,-100,0,-0.15158200000000008
3757,TTL37770227880008000,False,6.205406461453516,0.94829,0.5,JAM_UNCONDITIONAL,0.9,FRC0,1,62,0.1,0.689658
3758,TTR38188601488012001,False,265.04831945636204,-1.20874,0.0,CLOSURE,1,FRC4,0.6,,1,0.27825200000000005
3759,TTR39140803088030000,False,167.66301841831424,-0.39719,0.0,CLOSURE,1,FRC6,0.4,,1,0.40056200000000003
3760,TTL38430983768019000,True,153.39392076800127,-0.27828,0.0,JAM_UNCONDITIONAL,0.9,FRC3,0.7,143,0.1,-100.0
3761,TTL37201787512010003_3,True,251.07538442072993,-1.09229,0.0,JAM_CONDITIONAL,0.9,FRC2,0.8,192,0.1,-100.0
3762,TTR41460665344089001,True,589.484886981746,-3.91237,0.0,TRAFFIC_RESTRICTION,0.6,FRC1,0.9,-100,0,-100.0
3763,TTL39902542328041000,True,377.0524771701696,-2.1421,0.0,NONLOS_DELAY,0.8,FRC1,0.9,68,0.1,-100.0
3764,TTL40222814904012004,True,540.0259208264248,-3.50022,0.0,JAM_UNCONDITIONAL,0.9,FRC4,0.6,187,0.1,-100.0
3765,TTR35689820800650001,False,415.9236570863461,-2.46603,0.0,CLOSURE,1,FRC2,0.8,,1,0.06679400000000002
3766,TTL36093790620013000,True,237.40820224339944,-0.9784,0.0,JAM_UNCONDITIONAL,0.9,FRC5,0.5,148,0.1,-100.0
3767,TTR37614390760000000,False,481.7062484696412,-3.01422,0.0,ROADWORKS,0.6,FRC0,1,-100,0,-0.28284400000000004
3768,TTL37291231016091000_1,True,332.66332333658676,-1.77219,0.0,JAM_CONDITIONAL,0.9,FRC3,0.7,386,0.2,-100.0
3769,TTR39815972360012000,False,479.784122714853,-2.9982,0.0,ROADWORKS,0.6,FRC4,0.6,66,0.1,-0.33964000000000005
3770,TTL37813509160019017_3,False,10.179777363294876,0.91517,0.5,JAM_CONDITIONAL,0.9,FRC3,0.7,228,0.1,0.6230340000000001
3771,TTR38246296668116000,False,515.726887303688,-3.29772,0.0,CLOSURE,1,FRC4,0.6,,1,-0.139544
3772,TTR37141193288036002,False,258.49188806416754,-1.1541,0.0,CLOSURE,1,FRC4,0.6,,1,0.28918
3773,TTL37807738760018015,False,0.5915420259224621,0.99507,1.0,JAM_UNCONDITIONAL,0.9,FRC2,0.8,175,0.1,0.7590140000000001
3774,TTR40289180020014000,False,538.7999855082093,-3.49,0.0,CLOSURE,1,FRC6,0.4,,1,-0.21800000000000003
3775,TTR38788763272585000,False,398.5414683409379,-2.32118,0.0,CLOSURE,1,FRC1,0.9,,1,0.115764
3776,TTR39111937268027001,False,303.6997709044811,-1.53083,0.0,CLOSURE,1,FRC3,0.7,,1,0.23383400000000001
3777,TTL41099991776012001,True,504.9092064990086,-3.20758,0.0,JAM_UNCONDITIONAL,0.9,FRC4,0.6,226,0.1,-100.0
3778,TTR38139547688089000,False,293.5178889211725,-1.44598,0.0,ROADWORKS,0.6,FRC1,0.9,766,0.5,0.11080400000000001
3779,TTL37851018752010000,False,27.688162333042005,0.76927,0.0,JAM_UNCONDITIONAL,0.9,FRC2,0.8,156,0.1,0.513854
3780,TTR40147794100030000,False,532.2379604071375,-3.43532,0.0,CLOSURE,1,FRC6,0.4,,1,-0.20706399999999997
3781,TTR37475893392021000,False,424.3433988427207,-2.53619,0.0,CLOSURE,1,FRC5,0.5,,1,-0.007237999999999939
3782,TTR39463948328196000,False,498.1494114793969,-3.15125,0.0,CLOSURE,1,FRC7,0.3,,1,-0.17025000000000007
3783,TTR40127595296013000,False,543.1760518572737,-3.52647,0.0,CLOSURE,1,FRC6,0.4,,1,-0.2252940000000001
3784,TTL37784630712008000,True,481.35209882667584,-3.01127,0.0,JAM_UNCONDITIONAL,0.9,FRC0,1,44,0.1,-100.0
3785,TTR38024124392009000,False,412.8856807986551,-2.44071,0.0,CLOSURE,1,FRC1,0.9,,1,0.09185799999999997
3786,TTR39238886876013000,False,463.5629772101977,-2.86302,0.0,CLOSURE,1,FRC5,0.5,,1,-0.07260399999999995
3787,TTR36191892564014000,False,254.3605040542926,-1.11967,0.0,CLOSURE,1,FRC6,0.4,,1,0.256066
3788,TTR36171688336177000,False,349.63947343000825,-1.91366,0.0,ROADWORKS,0.6,FRC1,0.9,-100,0,-0.082732
3789,TTR38024124392009001,False,412.90600444359166,-2.44088,0.0,ROADWORKS,0.6,FRC1,0.9,5,0.1,-0.168176
3790,TTR39158089000015000,False,563.9126590890091,-3.69927,0.0,CLOSURE,1,FRC7,0.3,,1,-0.27985400000000005
3791,TTR37810624420018001,False,3.2004382261950504,0.97333,1.0,ROADWORKS,0.6,FRC2,0.8,-100,0,0.674666
3792,TTR40419027992009000,False,489.94631112944614,-3.08289,0.0,ROADWORKS,0.6,FRC1,0.9,-100,0,-0.316578
3793,TTR38084726068009000,False,263.46229041152554,-1.19552,0.0,CLOSURE,1,FRC1,0.9,,1,0.3408960000000001
3794,TTL36264027816009024_2,True,253.50596789015236,-1.11255,0.0,JAM_CONDITIONAL,0.9,FRC1,0.9,230,0.1,-100.0
3795,TTR39492803068083000,False,494.21557669660467,-3.11846,0.0,CLOSURE,1,FRC3,0.7,,1,-0.08369200000000004
3796,TTL36154382088012002_3,True,259.90516564712294,-1.16588,0.0,JAM_CONDITIONAL,0.9,FRC4,0.6,214,0.1,-100.0
3797,TTL40514240284001000,True,596.0509806781719,-3.96709,0.0,JAM_UNCONDITIONAL,0.9,FRC1,0.9,148,0.1,-100.0
3798,TTR39443752724019000,False,459.13453913190176,-2.82612,0.0,CLOSURE,1,FRC3,0.7,,1,-0.025224000000000052
3799,TTR39383153584020000,False,544.3507873858168,-3.53626,0.0,CLOSURE,1,FRC4,0.6,,1,-0.18725200000000003
3800,TTL37813482356027001,True,528.3620856236394,-3.40302,0.0,NONLOS_DELAY,0.8,FRC3,0.7,69,0.1,-100.0
3801,TTR37086357172007000,False,505.5937420307671,-3.21328,0.0,CLOSURE,1,FRC7,0.3,,1,-0.1826560000000001
3802,TTL37833707676009003,False,5.9706428573105335,0.95024,0.5,JAM_UNCONDITIONAL,0.9,FRC1,0.9,2643,1.0,0.850048
3803,TTR39132141452031001,False,213.58412729927394,-0.77987,0.0,CLOSURE,1,FRC7,0.3,,1,0.304026
3804,TTR37810624076005002,False,1.3722310437013359,0.98856,1.0,ROADWORKS,0.6,FRC5,0.5,-100,0,0.617712
3805,TTL35813902492042001_2,True,285.0879388375251,-1.37573,0.0,JAM_CONDITIONAL,0.9,FRC1,0.9,198,0.1,-100.0
3806,TTR38996510988034003,True,457.1204270804426,-2.80934,0.0,ACCIDENT,1,FRC2,0.8,-100,0,-100.0
3807,TTR38996510988034001,False,457.1204270804426,-2.80934,0.0,CLOSURE,1,FRC2,0.8,,1,-0.0018679999999999808
3808,TTR40015065472014000,False,509.93244645976455,-3.24944,0.0,CLOSURE,1,FRC6,0.4,,1,-0.16988799999999998
3809,TTL37504747248011000_3,True,431.11236890013026,-2.5926,0.0,JAM_CONDITIONAL,0.9,FRC3,0.7,315,0.2,-100.0
3810,TTR39097521656023001,False,162.38259238361445,-0.35319,0.0,CLOSURE,1,FRC7,0.3,,1,0.389362
3811,TTR36209212288044000,False,192.95860708082154,-0.60799,0.0,CLOSURE,1,FRC4,0.6,,1,0.39840200000000003
3812,TTR39357212624007001,True,189.84901202170525,-0.58208,0.0,TRAFFIC_RESTRICTION,0.6,FRC7,0.3,-100,0,-100.0
3813,TTR37343176700163000,True,183.47150260266204,-0.52893,0.0,HAZARD,1,FRC3,0.7,,1,-100.0
3814,TTR37236412880002001,False,244.328424870578,-1.03607,0.0,ROADWORKS,0.6,FRC2,0.8,3,0.1,0.09278600000000002
3815,TTL37201787512010003,True,250.95132778280492,-1.09126,0.0,JAM_UNCONDITIONAL,0.9,FRC2,0.8,229,0.1,-100.0
3816,TTR39117719920001000,False,164.24613560183676,-0.36872,0.0,ROADWORKS,0.6,FRC1,0.9,1,0.1,0.24625600000000003
3817,TTL39380280292000000,True,341.6690264288099,-1.84724,0.0,JAM_UNCONDITIONAL,0.9,FRC0,1,68,0.1,-100.0
3818,TTR38736828744084000,False,342.192114081466,-1.8516,0.0,CLOSURE,1,FRC4,0.6,,1,0.14968000000000004
3819,TTR38664703984010000,False,155.56109609628297,-0.29634,0.0,CLOSURE,1,FRC2,0.8,,1,0.5007320000000001
3820,TTR39902542400041001,False,377.28439470411126,-2.14404,0.0,ROADWORKS,0.6,FRC1,0.9,-100,0,-0.128808
3821,TTR36304424168025000,False,246.65421047395472,-1.05545,0.0,CLOSURE,1,FRC1,0.9,,1,0.36891000000000007
3822,TTR40580604988057000,False,601.7662462604585,-4.01472,0.0,ROADWORKS,0.6,FRC1,0.9,-100,0,-0.502944
3823,TTR36212089600068000,False,268.2866573403786,-1.23572,0.0,CLOSURE,1,FRC4,0.6,,1,0.272856
3824,TTR36566989032027000,False,370.8828866802303,-2.09069,0.0,CLOSURE,1,FRC3,0.7,,1,0.121862
3825,TTR39602447328014000,False,526.5136617046214,-3.38761,0.0,CLOSURE,1,FRC6,0.4,,1,-0.19752200000000003
3826,TTR38705096628020000,False,209.6696924724245,-0.74725,0.0,CLOSURE,1,FRC4,0.6,,1,0.37055000000000005
3827,TTR39432209428028000,False,485.715452391186,-3.04763,0.0,CLOSURE,1,FRC4,0.6,,1,-0.089526
3828,TTR39221567908014001,False,570.7779532882552,-3.75648,0.0,CLOSURE,1,FRC6,0.4,,1,-0.271296
3829,TTR36382328104010000,False,276.3326884590502,-1.30277,0.0,ROADWORKS,0.6,FRC2,0.8,5,0.1,0.03944600000000002
3830,TTL37559575356011007_2,True,330.7417442742758,-1.75618,0.0,JAM_CONDITIONAL,0.9,FRC3,0.7,189,0.1,-100.0
3831,TTR38445396412018000,False,413.9232572272326,-2.44936,0.0,ROADWORKS,0.6,FRC2,0.8,-100,0,-0.209872
3832,TTL36919006260018020_2,True,440.1898105804531,-2.66825,0.0,JAM_CONDITIONAL,0.9,FRC2,0.8,159,0.1,-100.0
3833,TTR39034042112036000,False,156.30805029063214,-0.30257,0.0,CLOSURE,1,FRC4,0.6,,1,0.459486
3834,TTR37343160972013000,False,480.0810644240749,-3.00068,0.0,CLOSURE,1,FRC5,0.5,,1,-0.10013599999999995
3835,TTR40848957880035000,False,506.0760834318978,-3.2173,0.0,ROADWORKS,0.6,FRC3,0.7,-100,0,-0.38346
3836,TTR37816373760082000,False,415.03078763525696,-2.45859,0.0,ROADWORKS,0.6,FRC2,0.8,88,0.1,-0.191718
3837,TTL37874103712004000,False,9.36028140438145,0.922,0.5,JAM_UNCONDITIONAL,0.9,FRC4,0.6,165,0.1,0.6044
3838,TTR39313907892028000,False,465.10172028492235,-2.87585,0.0,CLOSURE,1,FRC4,0.6,,1,-0.05516999999999994
3839,TTR37807738688021000,False,1.284843090000052,0.98929,1.0,CLOSURE,1,FRC5,0.5,,1,0.897858
3840,TTR37842363952001000,False,4.7199075109276665,0.96067,0.5,ROADWORKS,0.6,FRC1,0.9,-100,0,0.592134
3841,TTR36633351376019000,False,412.90355606351204,-2.44086,0.0,CLOSURE,1,FRC3,0.7,,1,0.05182800000000001
3842,TTR38935917940013001,False,438.7637948981883,-2.65636,0.0,CLOSURE,1,FRC5,0.5,,1,-0.03127199999999994
3843,TTR39966019112036000,False,419.3930764246952,-2.49494,0.0,CLOSURE,1,FRC4,0.6,,1,0.021011999999999975
3844,TTL40081429180010003,True,528.9046040648855,-3.40754,0.0,JAM_UNCONDITIONAL,0.9,FRC2,0.8,415,0.2,-100.0
3845,TTR38064517672418000,False,462.4203762132006,-2.8535,0.0,CLOSURE,1,FRC2,0.8,,1,-0.010699999999999932
3846,TTR37960652868019000,False,262.38116635770507,-1.18651,0.0,CLOSURE,1,FRC3,0.7,,1,0.302698
3847,TTL37891415672017022_1,False,13.041919399741895,0.89132,0.5,JAM_CONDITIONAL,0.9,FRC1,0.9,152,0.1,0.6582640000000001
3848,TTL37729832488488000,False,6.752892266438372,0.94373,0.5,NONLOS_DELAY,0.8,FRC0,1,76,0.1,0.668746
3849,TTR37908728788020002,False,13.610383643243592,0.88658,0.5,ROADWORKS,0.6,FRC4,0.6,9,0.1,0.537316
3850,TTL40188193888006001,True,476.1438535429846,-2.96787,0.0,JAM_UNCONDITIONAL,0.9,FRC6,0.4,169,0.1,-100.0
3851,TTL37553795636017002_1,True,503.3837909338676,-3.19486,0.0,JAM_CONDITIONAL,0.9,FRC1,0.9,134,0.1,-100.0
3852,TTR37752887892020000,False,539.6470639462244,-3.49706,0.0,CLOSURE,1,FRC4,0.6,,1,-0.17941200000000002
3853,TTL41097106184001000,True,508.08265968978236,-3.23402,0.0,JAM_UNCONDITIONAL,0.9,FRC1,0.9,366,0.2,-100.0
3854,TTL39311021160012000,True,487.7390996280747,-3.06449,0.0,JAM_UNCONDITIONAL,0.9,FRC4,0.6,138,0.1,-100.0
3855,TTR38188608752034001,False,130.15806486253413,-0.08465,0.0,CLOSURE,1,FRC2,0.8,,1,0.54307
3856,TTR38130885436003000,False,407.1928239377007,-2.39327,0.0,CLOSURE,1,FRC3,0.7,,1,0.06134600000000004
3857,TTR38318445836004000,False,262.9224298238446,-1.19102,0.0,ROADWORKS,0.6,FRC4,0.6,-100,0,0.001795999999999992
3858,TTR37259505776209000,False,79.2653610161685,0.33946,0.0,ROADWORKS,0.6,FRC1,0.9,-100,0,0.367892
3859,TTR38999394908019000,False,483.6911522265115,-3.03076,0.0,CLOSURE,1,FRC3,0.7,,1,-0.06615200000000004
3860,TTL35880257124019001,True,427.97821415938057,-2.56649,0.0,JAM_UNCONDITIONAL,0.9,FRC3,0.7,152,0.1,-100.0
3861,TTW37770227864008001,False,8.544965078791902,0.92879,0.5,JAM_TAIL_WARNING,0.9,FRC0,1,-100,0,0.665758
3862,TTR39062896940023002,False,156.8166229489373,-0.30681,0.0,CLOSURE,1,FRC7,0.3,,1,0.39863800000000005
3863,TTR37490320616409001,True,419.94105741601584,-2.49951,0.0,TRAFFIC_RESTRICTION,0.6,FRC1,0.9,-100,0,-100.0
3864,TTR39184062276011000,False,486.948975662404,-3.05791,0.0,ROADWORKS,0.6,FRC3,0.7,-100,0,-0.35158200000000006
3865,TTL40156453492009001,True,485.9467009733637,-3.04956,0.0,JAM_UNCONDITIONAL,0.9,FRC1,0.9,114,0.1,-100.0
3866,TTL38136655624019000,True,418.811653285555,-2.4901,0.0,JAM_UNCONDITIONAL,0.9,FRC3,0.7,530,0.3,-100.0
3867,TTR39287964056012000,False,186.69456579027639,-0.55579,0.0,CLOSURE,1,FRC4,0.6,,1,0.40884200000000004
3868,TTR37441269012020000,False,410.69463451043293,-2.42246,0.0,CLOSURE,1,FRC4,0.6,,1,0.035507999999999984
3869,TTR37796190528014001,False,129.243720654958,-0.07703,0.0,CLOSURE,1,FRC6,0.4,,1,0.464594
3870,TTW37602851980080001,True,421.8139479921922,-2.51512,0.0,JAM_TAIL_WARNING,0.9,FRC0,1,-100,0,-100.0
3871,TTR38243415364027000,False,438.8280998373813,-2.6569,0.0,CLOSURE,1,FRC3,0.7,,1,0.008620000000000044
3872,TTR39146574432014000,False,166.343499268379,-0.3862,0.0,CLOSURE,1,FRC6,0.4,,1,0.40276
3873,TTR37527826724012000,False,505.7991531789467,-3.21499,0.0,ROADWORKS,0.6,FRC4,0.6,45,0.1,-0.38299799999999995
3874,TTL38523300428009000,True,461.36887813843794,-2.84474,0.0,JAM_UNCONDITIONAL,0.9,FRC1,0.9,103,0.1,-100.0
3875,TTW37848110388016025,True,473.25912172363013,-2.94383,0.0,JAM_TAIL_WARNING,0.9,FRC0,1,-100,0,-100.0
3876,TTR41030741712068001,False,497.693977667631,-3.14745,0.0,ROADWORKS,0.6,FRC4,0.6,130,0.1,-0.3694900000000001
3877,TTL38858010704009000,True,451.66635287347225,-2.76389,0.0,JAM_UNCONDITIONAL,0.9,FRC1,0.9,257,0.1,-100.0
3878,TTR39198485468216000,False,551.1425224679654,-3.59285,0.0,ROADWORKS,0.6,FRC0,1,39,0.1,-0.37857
3879,TTR38405000840116002,False,409.5181486964148,-2.41265,0.0,CLOSURE,1,FRC4,0.6,,1,0.03746999999999995
3880,TTL36463117288012000,True,313.6565613260782,-1.6138,0.0,JAM_UNCONDITIONAL,0.9,FRC4,0.6,184,0.1,-100.0
3881,TTL37605737128013001,True,428.58777646248734,-2.57156,0.0,JAM_UNCONDITIONAL,0.9,FRC5,0.5,313,0.2,-100.0
3882,TTR40271882204003001,True,348.9284972606618,-1.90774,0.0,TRAFFIC_RESTRICTION,0.6,FRC3,0.7,-100,0,-100.0
3883,TTR39896762024019000,False,519.8664825120574,-3.33222,0.0,CLOSURE,1,FRC3,0.7,,1,-0.12644400000000006
3884,TTR36209204108022000,False,268.2807641762409,-1.23567,0.0,CLOSURE,1,FRC6,0.4,,1,0.23286600000000002
3885,TTR37850995760096000,False,473.6639377330638,-2.9472,0.0,ROADWORKS,0.6,FRC0,1,13,0.1,-0.24944000000000005
3886,TTR39983325876006000,False,507.3420979428374,-3.22785,0.0,CLOSURE,1,FRC6,0.4,,1,-0.16557000000000005
3887,TTR37871209396105001,False,172.4291490876862,-0.43691,0.0,CLOSURE,1,FRC1,0.9,,1,0.49261800000000006
3888,TTR37487434268020000,False,437.5503662940387,-2.64625,0.0,CLOSURE,1,FRC4,0.6,,1,-0.009250000000000091
3889,TTL37346047812017001_2,True,454.048651766491,-2.78374,0.0,JAM_CONDITIONAL,0.9,FRC1,0.9,201,0.1,-100.0
3890,TTL37801940620004001,True,529.2662903113471,-3.41055,0.0,JAM_UNCONDITIONAL,0.9,FRC4,0.6,188,0.1,-100.0
3891,TTR40072772960028000,False,527.5102120567597,-3.39592,0.0,CLOSURE,1,FRC4,0.6,,1,-0.159184
3892,TTL37576883084015000,True,427.1231294053178,-2.55936,0.0,JAM_UNCONDITIONAL,0.9,FRC7,0.3,179,0.1,-100.0
3893,TTR37527828360014000,False,470.9990016315675,-2.92499,0.0,CLOSURE,1,FRC6,0.4,,1,-0.10499799999999998
3894,TTR41310621768050001,True,595.3333403632947,-3.96111,0.0,TRAFFIC_RESTRICTION,0.6,FRC2,0.8,-100,0,-100.0
3895,TTL37204668428003005,True,337.3614101228616,-1.81135,0.0,JAM_UNCONDITIONAL,0.9,FRC3,0.7,113,0.1,-100.0
3896,TTL39276391396023000,True,566.345039224822,-3.71954,0.0,JAM_UNCONDITIONAL,0.9,FRC7,0.3,126,0.1,-100.0
3897,TTR41544347764020001,True,543.701722985376,-3.53085,0.0,TRAFFIC_RESTRICTION,0.6,FRC4,0.6,-100,0,-100.0
3898,TTL37764457388022001,False,4.4596361101622835,0.96284,0.5,JAM_UNCONDITIONAL,0.9,FRC6,0.4,182,0.1,0.5725680000000001
3899,TTR35923541344010000,False,377.10038084312225,-2.1425,0.0,ROADWORKS,0.6,FRC2,0.8,-100,0,-0.14850000000000002
3900,TTR41682850512041000,False,537.6956867273814,-3.4808,0.0,CLOSURE,1,FRC1,0.9,,1,-0.11615999999999999
3901,TTL38531974504027011,True,144.79350551404954,-0.20661,0.0,JAM_UNCONDITIONAL,0.9,FRC3,0.7,129,0.1,-100.0
3902,TTL41039397688034006_3,True,501.9712068900853,-3.18309,0.0,JAM_CONDITIONAL,0.9,FRC2,0.8,286,0.1,-100.0
3903,TTR38514643552019000,False,473.88902058541817,-2.94908,0.0,CLOSURE,1,FRC3,0.7,,1,-0.049816
3904,TTL40009294888019011_2,True,505.8648775709936,-3.21554,0.0,JAM_CONDITIONAL,0.9,FRC3,0.7,274,0.1,-100.0
3905,TTL37418185476010007,True,413.9551344659235,-2.44963,0.0,JAM_UNCONDITIONAL,0.9,FRC2,0.8,110,0.1,-100.0
3906,TTL40846067236011001_2,True,574.0907589487808,-3.78409,0.0,JAM_CONDITIONAL,0.9,FRC2,0.8,152,0.1,-100.0
3907,TTR37571112084016000,False,426.97917956122444,-2.55816,0.0,ROADWORKS,0.6,FRC0,1,-100,0,-0.19163199999999997
3908,TTL36884383824312000,True,396.21741270635613,-2.30181,0.0,JAM_UNCONDITIONAL,0.9,FRC0,1,175,0.1,-100.0
3909,TTR38635844228114000,False,242.63527816711513,-1.02196,0.0,CLOSURE,1,FRC2,0.8,,1,0.35560800000000004
3910,TTL37574001064003000,True,361.9862002114901,-2.01655,0.0,JAM_UNCONDITIONAL,0.9,FRC3,0.7,71,0.1,-100.0
3911,TTR36517934164048000,False,422.59778809394203,-2.52165,0.0,ROADWORKS,0.6,FRC0,1,-100,0,-0.18433000000000005
3912,TTL37447035796014000,True,488.8201823644674,-3.0735,0.0,JAM_UNCONDITIONAL,0.9,FRC6,0.4,140,0.1,-100.0
3913,TTR37426844148027000,False,369.19264720104957,-2.07661,0.0,CLOSURE,1,FRC3,0.7,,1,0.12467799999999998
3914,TTR37470123208012000,False,413.07229581016935,-2.44227,0.0,CLOSURE,1,FRC4,0.6,,1,0.03154599999999996
3915,TTR37597085620020000,False,335.06114710552197,-1.79218,0.0,CLOSURE,1,FRC4,0.6,,1,0.16156399999999999
3916,TTL37043088408009008,True,268.49120036693137,-1.23743,0.0,JAM_UNCONDITIONAL,0.9,FRC1,0.9,277,0.1,-100.0
3917,TTL37221985224017000,True,251.78574813558748,-1.09821,0.0,JAM_UNCONDITIONAL,0.9,FRC1,0.9,124,0.1,-100.0
3918,TTR39319677596014000,False,485.9347327872069,-3.04946,0.0,CLOSURE,1,FRC6,0.4,,1,-0.12989199999999995
3919,TTR38881096168015001,False,414.75642044463183,-2.4563,0.0,CLOSURE,1,FRC7,0.3,,1,-0.03126000000000001
3920,TTR38638713644083000,False,533.474950355251,-3.44562,0.0,CLOSURE,1,FRC3,0.7,,1,-0.1491240000000001
3921,TTR40069897156003000,False,388.8340197794517,-2.24028,0.0,CLOSURE,1,FRC3,0.7,,1,0.091944
3922,TTR37475890752015001,False,474.16977286736244,-2.95141,0.0,CLOSURE,1,FRC7,0.3,,1,-0.13028200000000006
3923,TTR37897186640051002,False,12.61939759083669,0.89484,0.5,ROADWORKS,0.6,FRC3,0.7,35,0.1,0.558968
3924,TTL39844824020012001,True,522.0929589907928,-3.35077,0.0,JAM_UNCONDITIONAL,0.9,FRC4,0.6,135,0.1,-100.0
3925,TTL38811843900017005,True,451.28149172945206,-2.76068,0.0,JAM_UNCONDITIONAL,0.9,FRC1,0.9,289,0.1,-100.0
3926,TTR39484144664012000,False,527.3047188146463,-3.39421,0.0,CLOSURE,1,FRC4,0.6,,1,-0.15884200000000004
3927,TTR39290849324015001,False,187.79079573064436,-0.56492,0.0,CLOSURE,1,FRC7,0.3,,1,0.347016
3928,TTL39103292676009026_3,True,162.63644573201105,-0.3553,0.0,JAM_CONDITIONAL,0.9,FRC1,0.9,131,0.1,-100.0
3929,TTL37369136348020000,True,356.397571879157,-1.96998,0.0,JAM_UNCONDITIONAL,0.9,FRC4,0.6,313,0.2,-100.0
3930,TTR38618522812012000,False,400.06742595755213,-2.3339,0.0,CLOSURE,1,FRC4,0.6,,1,0.053220000000000045
3931,TTR37325850716019000,False,437.6736296192154,-2.64728,0.0,ROADWORKS,0.6,FRC3,0.7,-100,0,-0.26945600000000003
3932,TTR36209205444022001,False,251.13372045386777,-1.09278,0.0,CLOSURE,1,FRC6,0.4,,1,0.261444
3933,TTL36347705564014000,True,240.35054667681408,-1.00292,0.0,JAM_UNCONDITIONAL,0.9,FRC6,0.4,131,0.1,-100.0
3934,TTR37807710656012000,False,541.5745456760285,-3.51312,0.0,CLOSURE,1,FRC4,0.6,,1,-0.18262399999999995
3935,TTL37340278520019000,True,425.1973079934927,-2.54331,0.0,JAM_UNCONDITIONAL,0.9,FRC3,0.7,137,0.1,-100.0
3936,TTR37155612976027000,False,397.8208788376959,-2.31517,0.0,CLOSURE,1,FRC3,0.7,,1,0.07696599999999995
3937,TTR38327094260012000,False,410.6495042313106,-2.42208,0.0,CLOSURE,1,FRC4,0.6,,1,0.03558400000000006
3938,TTR39766915660044000,False,548.2996866412184,-3.56916,0.0,CLOSURE,1,FRC4,0.6,,1,-0.19383200000000006
3939,TTL38647386480017013_1,True,234.23242555612657,-0.95194,0.0,JAM_CONDITIONAL,0.9,FRC1,0.9,198,0.1,-100.0
3940,TTL37582653416027011,True,433.5665392574102,-2.61305,0.0,JAM_UNCONDITIONAL,0.9,FRC3,0.7,274,0.1,-100.0
