,incident_key,distance,distance_score,horizon_score,radius_boost_score,event,event_score,frc,frc_score,delay,delay_score,ranking_score
2132,TTR38771446380673001,478.690184998544,-2.98908,-100.0,0.0,CLOSURE,1,FRC1,0.9,,1,-100.0
2133,TTR37331627132018000,329.8095872051493,-1.74841,-100.0,0.0,ROADWORKS,0.6,FRC2,0.8,110,0.1,-100.0
2134,TTL39850594720009000_3,525.0826718131771,-3.37569,-100.0,0.0,JAM_CONDITIONAL,0.9,FRC1,0.9,406,0.2,-100.0
2135,TTL37582650900012005,479.86873246911796,-2.99891,-100.0,0.0,JAM_UNCONDITIONAL,0.9,FRC4,0.6,178,0.1,-100.0
2136,TTL37366251848026001,334.72020068782007,-1.78934,-100.0,0.0,JAM_UNCONDITIONAL,0.9,FRC2,0.8,173,0.1,-100.0
2137,TTR38488685604025000,274.8910711653321,-1.29076,-100.0,0.0,CLOSURE,1,FRC1,0.9,,1,-100.0
2138,TTR40026607236097001,509.6258236789317,-3.24688,-100.0,0.0,ROADWORKS,0.6,FRC1,0.9,774,0.5,-100.0
2139,TTR36483314636048000,324.7438852677398,-1.7062,-100.0,0.0,ROADWORKS,0.6,FRC0,1,-100,0,-100.0
2140,TTL36298651940009027_2,265.958834840103,-1.21632,-100.0,0.0,JAM_CONDITIONAL,0.9,FRC1,0.9,395,0.2,-100.0
2141,TTR37372016204007001,461.9207567453034,-2.84934,-100.0,0.0,CLOSURE,1,FRC7,0.3,,1,-100.0
2142,TTR37501870684097000,261.0396440330849,-1.17533,-100.0,0.0,CLOSURE,1,FRC1,0.9,,1,-100.0
2143,TTR37259491532022000,335.45207914928704,-1.79543,-100.0,0.0,CLOSURE,1,FRC6,0.4,,1,-100.0
2144,TTR37265255196089000,470.71292450881754,-2.92261,-100.0,0.0,CLOSURE,1,FRC1,0.9,,1,-100.0
2145,TTR37614390956006002,472.2296544792723,-2.93525,-100.0,0.0,CLOSURE,1,FRC6,0.4,,1,-100.0
2146,TTR38875319740036000,511.96124633266487,-3.26634,-100.0,0.0,CLOSURE,1,FRC4,0.6,,1,-100.0
2147,TTR37493204756027000,446.02458065077604,-2.71687,-100.0,0.0,ROADWORKS,0.6,FRC3,0.7,10,0.1,-100.0
2148,TTR38866668216015004,426.56615275274527,-2.55472,-100.0,0.0,ROADWORKS,0.6,FRC7,0.3,-100,0,-100.0
2149,TTL39065764072032000,411.8921118869475,-2.43243,-100.0,0.0,JAM_UNCONDITIONAL,0.9,FRC0,1,182,0.1,-100.0
2150,TTL37905843628014000,14.679625998756261,0.87767,1.0,0.5,JAM_UNCONDITIONAL,0.9,FRC6,0.4,398,0.2,0.6462796258900001
2151,TTR37663459936105000,150.70931333204572,-0.25591,-100.0,0.0,ROADWORKS,0.6,FRC1,0.9,103,0.1,-100.0
2152,TTR37735602548027002,14.683163374647949,0.87764,1.0,0.5,ROADWORKS,0.6,FRC3,0.7,-100,0,0.61294122588
2153,TTL37799082000008000,10.253873833336549,0.91455,1.0,0.5,JAM_UNCONDITIONAL,0.9,FRC0,1,124,0.1,0.73575980485
2154,TTL37764455772432000,34.166886771285355,0.71528,0.0,0.0,NONLOS_DELAY,0.8,FRC0,1,129,0.1,0.43588087176
2155,TTR38093380304032001,306.0820337272605,-1.55068,-100.0,0.0,ROADWORKS,0.6,FRC0,1,-100,0,-100.0
2156,TTR37418194616044000,239.3353573259788,-0.99446,-100.0,0.0,CLOSURE,1,FRC4,0.6,,1,-100.0
2157,TTR37888530428020000,12.20492965732093,0.89829,1.0,0.5,CLOSURE,1,FRC4,0.6,,1,0.83304999943
2158,TTR35825442072345001,310.4231850528872,-1.58686,-100.0,0.0,ROADWORKS,0.6,FRC1,0.9,198,0.1,-100.0
2159,TTR37822141328003000,476.92564412293524,-2.97438,-100.0,0.0,CLOSURE,1,FRC3,0.7,,1,-100.0
2160,TTR37395099028066000,473.2488546056473,-2.94374,-100.0,0.0,CLOSURE,1,FRC2,0.8,,1,-100.0
2161,TTR38445396380129000,415.92689182812484,-2.46606,-100.0,0.0,ROADWORKS,0.6,FRC1,0.9,-100,0,-100.0
2162,TTR37810624088003001,2.894189811278554,0.97588,1.0,1.0,ROADWORKS,0.6,FRC3,0.7,-100,0,0.71264809196
2163,TTL36180350676011006_2,259.67994274839634,-1.164,-100.0,0.0,JAM_CONDITIONAL,0.9,FRC3,0.7,348,0.2,-100.0
2164,TTL39109035072014000,589.8710289489954,-3.91559,-100.0,0.0,JAM_UNCONDITIONAL,0.9,FRC6,0.4,143,0.1,-100.0
2165,TTL35854296764019013_2,303.09515986982103,-1.52579,-100.0,0.0,JAM_CONDITIONAL,0.9,FRC3,0.7,239,0.1,-100.0
2166,TTL37698070704009000,428.91045141822764,-2.57425,-100.0,0.0,JAM_UNCONDITIONAL,0.9,FRC1,0.9,224,0.1,-100.0
2167,TTL37224870980022000,248.62242783988347,-1.07185,-100.0,0.0,JAM_UNCONDITIONAL,0.9,FRC6,0.4,212,0.1,-100.0
2168,TTR39787129356188000,315.6547168303575,-1.63046,-100.0,0.0,CLOSURE,1,FRC4,0.6,,1,-100.0
2169,TTR38275156756056000,408.05831141796284,-2.40049,-100.0,0.0,ROADWORKS,0.6,FRC0,1,-100,0,-100.0
2170,TTL37790426388053000,3.3084368988746653,0.97243,1.0,1.0,NONLOS_DELAY,0.8,FRC5,0.5,105,0.1,0.7287397908100001
2171,TTL40857619228001014,450.3460465262832,-2.75288,-100.0,0.0,JAM_UNCONDITIONAL,0.9,FRC1,0.9,200,0.1,-100.0
2172,TTR36411183684039001,252.00266418612412,-1.10002,-100.0,0.0,CLOSURE,1,FRC7,0.3,,1,-100.0
2173,TTL37836568644014002,472.71210003471714,-2.93927,-100.0,0.0,JAM_UNCONDITIONAL,0.9,FRC6,0.4,106,0.1,-100.0
2174,TTR38604110236015001,149.8884830926038,-0.24907,-100.0,0.0,CLOSURE,1,FRC7,0.3,,1,-100.0
2175,TTR36044726924020000,407.9112690130918,-2.39926,-100.0,0.0,CLOSURE,1,FRC4,0.6,,1,-100.0
2176,TTL36543908900011000,312.381921237954,-1.60318,-100.0,0.0,JAM_UNCONDITIONAL,0.9,FRC3,0.7,189,0.1,-100.0
2177,TTL38748357536009000,573.2800359163415,-3.77733,-100.0,0.0,JAM_UNCONDITIONAL,0.9,FRC1,0.9,216,0.1,-100.0
2178,TTL39813082568011000,549.6192086418718,-3.58016,-100.0,0.0,JAM_UNCONDITIONAL,0.9,FRC3,0.7,265,0.1,-100.0
2179,TTR38840699508012002,428.0156607847236,-2.5668,-100.0,0.0,ROADWORKS,0.6,FRC4,0.6,-100,0,-100.0
2180,TTR37374916716014001,174.46246932314725,-0.45385,-100.0,0.0,CLOSURE,1,FRC6,0.4,,1,-100.0
2181,TTR37842339640062001,470.00132810792223,-2.91668,-100.0,0.0,CLOSURE,1,FRC6,0.4,,1,-100.0
2182,TTR39132146748015001,166.2549540272119,-0.38546,-100.0,0.0,CLOSURE,1,FRC7,0.3,,1,-100.0
2183,TTL37752915144003003,13.791142892145555,0.88507,1.0,0.5,JAM_UNCONDITIONAL,0.9,FRC3,0.7,329,0.2,0.69751306169
2184,TTL37859676108011001,9.111316309862085,0.92407,1.0,0.5,JAM_UNCONDITIONAL,0.9,FRC3,0.7,192,0.1,0.6873463746900002
2185,TTR40191076876019000,512.0192322956383,-3.26683,-100.0,0.0,CLOSURE,1,FRC3,0.7,,1,-100.0
2186,TTR38644500592015001,240.94370131915682,-1.00786,-100.0,0.0,CLOSURE,1,FRC7,0.3,,1,-100.0
2187,TTR37028674536067000,93.80876916091849,0.21826,0.0,0.0,CLOSURE,1,FRC3,0.7,,1,0.48637763942
2188,TTR37458592624021000,198.153858223862,-0.65128,-100.0,0.0,CLOSURE,1,FRC5,0.5,,1,-100.0
2189,TTL36258257072051000,254.6078362706757,-1.12173,-100.0,0.0,NONLOS_DELAY,0.8,FRC3,0.7,69,0.1,-100.0
2190,TTL37874078620014000,485.1810190476781,-3.04318,-100.0,0.0,JAM_UNCONDITIONAL,0.9,FRC6,0.4,157,0.1,-100.0
2191,TTR39472615876003000,319.37539996361016,-1.66146,-100.0,0.0,ROADWORKS,0.6,FRC3,0.7,-100,0,-100.0
2192,TTR37790425952067001,3.68773026334974,0.96927,1.0,1.0,ROADWORKS,0.6,FRC3,0.7,-100,0,0.71154642309
2193,TTR37374901148036000,471.7110335858118,-2.93093,-100.0,0.0,CLOSURE,1,FRC4,0.6,,1,-100.0
2194,TTL41131726740038000,562.3319456262301,-3.6861,-100.0,0.0,JAM_UNCONDITIONAL,0.9,FRC6,0.4,121,0.1,-100.0
2195,TTR37412411324014000,476.0284314742054,-2.9669,-100.0,0.0,CLOSURE,1,FRC6,0.4,,1,-100.0
2196,TTR40955713844014000,575.1670871063369,-3.79306,-100.0,0.0,CLOSURE,1,FRC6,0.4,,1,-100.0
2197,TTL36595852200030000,216.9016440585287,-0.80751,-100.0,0.0,JAM_UNCONDITIONAL,0.9,FRC6,0.4,69,0.1,-100.0
2198,TTR37822157784298000,159.5247967330886,-0.32937,-100.0,0.0,CLOSURE,1,FRC2,0.8,,1,-100.0
2199,TTR39080183728060001,540.9590346945978,-3.50799,-100.0,0.0,CLOSURE,1,FRC4,0.6,,1,-100.0
2200,TTR39986210912028000,513.3210590148663,-3.27768,-100.0,0.0,CLOSURE,1,FRC4,0.6,,1,-100.0
2201,TTL37848134184012000_1,11.904270759815528,0.9008,1.0,0.5,JAM_CONDITIONAL,0.9,FRC4,0.6,184,0.1,0.6668013336
2202,TTL39218681976041007_2,581.2335163171557,-3.84361,-100.0,0.0,JAM_CONDITIONAL,0.9,FRC1,0.9,180,0.1,-100.0
2203,TTR36339044004023001,324.14826569429863,-1.70124,-100.0,0.0,CLOSURE,1,FRC7,0.3,,1,-100.0
2204,TTR39149454588013000,207.30724119823032,-0.72756,-100.0,0.0,CLOSURE,1,FRC5,0.5,,1,-100.0
2205,TTL37674985552010001,461.14708192139955,-2.84289,-100.0,0.0,JAM_UNCONDITIONAL,0.9,FRC2,0.8,252,0.1,-100.0
2206,TTR36255371216051002,258.30801561021065,-1.15257,-100.0,0.0,ROADWORKS,0.6,FRC3,0.7,-100,0,-100.0
2207,TTL37354709008019000_2,357.63325986664154,-1.98028,-100.0,0.0,JAM_CONDITIONAL,0.9,FRC3,0.7,321,0.2,-100.0
2208,TTL37354709008019000_1,357.63325986664154,-1.98028,-100.0,0.0,JAM_CONDITIONAL,0.9,FRC3,0.7,324,0.2,-100.0
2209,TTR39386043576355000,466.497779502569,-2.88748,-100.0,0.0,CLOSURE,1,FRC3,0.7,,1,-100.0
2210,TTR37501870640010000,261.0396642559484,-1.17533,-100.0,0.0,CLOSURE,1,FRC2,0.8,,1,-100.0
2211,TTL37752915104019003,14.416322780770685,0.87986,1.0,0.5,JAM_UNCONDITIONAL,0.9,FRC3,0.7,211,0.1,0.67997802662
2212,TTL37576904604011000_2,27.07690717027904,0.77436,0.0,0.0,JAM_CONDITIONAL,0.9,FRC3,0.7,308,0.2,0.42906085812000005
2213,TTR40124717784313002,424.78552598281226,-2.53988,-100.0,0.0,ACCIDENT,1,FRC1,0.9,-100,0,-100.0
2214,TTR37902944332020000,261.2275484441862,-1.1769,-100.0,0.0,CLOSURE,1,FRC4,0.6,,1,-100.0
2215,TTR40228585740006000,541.722414055048,-3.51435,-100.0,0.0,CLOSURE,1,FRC6,0.4,,1,-100.0
2216,TTL37438381248018008_3,454.129207406463,-2.78441,-100.0,0.0,JAM_CONDITIONAL,0.9,FRC2,0.8,253,0.1,-100.0
2217,TTL37193131464018003_3,245.9245886345096,-1.04937,-100.0,0.0,JAM_CONDITIONAL,0.9,FRC2,0.8,400,0.2,-100.0
2218,TTR40124717784313001,424.78552598281226,-2.53988,-100.0,0.0,CLOSURE,1,FRC1,0.9,,1,-100.0
2219,TTR38736816352081001,566.4463393348564,-3.72039,-100.0,0.0,CLOSURE,1,FRC1,0.9,,1,-100.0
2220,TTR39097521728014002,161.94723610656575,-0.34956,-100.0,0.0,CLOSURE,1,FRC6,0.4,,1,-100.0
2221,TTW37501858328000001,497.41473090913854,-3.14512,-100.0,0.0,JAM_TAIL_WARNING,0.9,FRC0,1,-100,0,-100.0
2222,TTR37028674608067000,93.98782010813484,0.21677,0.0,0.0,CLOSURE,1,FRC3,0.7,,1,0.48612930559
2223,TTL37830822552003005,7.336585284016491,0.93886,1.0,0.5,JAM_UNCONDITIONAL,0.9,FRC3,0.7,257,0.1,0.68981137962
2224,TTR36431377684075000,314.67057718717155,-1.62225,-100.0,0.0,CLOSURE,1,FRC3,0.7,,1,-100.0
2225,TTR38188612632057001,63.6808061792577,0.46933,0.0,0.0,CLOSURE,1,FRC1,0.9,,1,0.56155612311
2226,TTR37161388576012000,308.01328527697865,-1.56678,-100.0,0.0,CLOSURE,1,FRC4,0.6,,1,-100.0
2227,TTR39057110848152001,354.248248932832,-1.95207,-100.0,0.0,ROADWORKS,0.6,FRC0,1,15,0.1,-100.0
2228,TTR40525793524022001,439.29849690198074,-2.66082,-100.0,0.0,CLOSURE,1,FRC6,0.4,,1,-100.0
2229,TTR39766919868010000,480.7936109056507,-3.00661,-100.0,0.0,CLOSURE,1,FRC2,0.8,,1,-100.0
2230,TTL40292067940017000,502.05021080065916,-3.18375,-100.0,0.0,JAM_UNCONDITIONAL,0.9,FRC1,0.9,276,0.1,-100.0
2231,TTR37672097024028000,522.1563922962631,-3.3513,-100.0,0.0,CLOSURE,1,FRC4,0.6,,1,-100.0
2232,TTR38944574716029000,431.55519086691,-2.59629,-100.0,0.0,CLOSURE,1,FRC5,0.5,,1,-100.0
2233,TTL39357205480018000_1,225.30904923724748,-0.87758,-100.0,0.0,JAM_CONDITIONAL,0.9,FRC2,0.8,335,0.2,-100.0
2234,TTL37715404440075000,18.538024433736123,0.84552,1.0,0.5,JAM_UNCONDITIONAL,0.9,FRC3,0.7,287,0.1,0.6742546818400001
2235,TTR39764036212060000,453.6412251854101,-2.78034,-100.0,0.0,CLOSURE,1,FRC4,0.6,,1,-100.0
2236,TTR40727770184017000,493.3442945617314,-3.1112,-100.0,0.0,ROADWORKS,0.6,FRC1,0.9,-100,0,-100.0
2237,TTL39443750464015001,497.61317202745454,-3.14678,-100.0,0.0,JAM_UNCONDITIONAL,0.9,FRC7,0.3,171,0.1,-100.0
2238,TTR37850993612177001,514.956489359993,-3.2913,-100.0,0.0,CLOSURE,1,FRC1,0.9,,1,-100.0
2239,TTR36359239056014000,373.9084416735289,-2.1159,-100.0,0.0,CLOSURE,1,FRC6,0.4,,1,-100.0
2240,TTL37559567628017000,480.18034256767567,-3.0015,-100.0,0.0,JAM_UNCONDITIONAL,0.9,FRC1,0.9,265,0.1,-100.0
2241,TTL39919852796020000,410.5858031034968,-2.42155,-100.0,0.0,JAM_UNCONDITIONAL,0.9,FRC4,0.6,112,0.1,-100.0
2242,TTL39051334988003004,443.5191923492562,-2.69599,-100.0,0.0,JAM_UNCONDITIONAL,0.9,FRC3,0.7,212,0.1,-100.0
2243,TTR38445396420010000,414.1076047511938,-2.4509,-100.0,0.0,CLOSURE,1,FRC2,0.8,,1,-100.0
2244,TTR38592560068148000,291.80187896734327,-1.43168,-100.0,0.0,CLOSURE,1,FRC4,0.6,,1,-100.0
2245,TTR38430986304019000,112.62550259218148,0.06145,0.0,0.0,CLOSURE,1,FRC3,0.7,,1,0.46024258715000005
2246,TTR40043916368020001,564.7330328575531,-3.70611,-100.0,0.0,CLOSURE,1,FRC4,0.6,,1,-100.0
2247,TTR37747120508014000,470.9671882537586,-2.92473,-100.0,0.0,CLOSURE,1,FRC6,0.4,,1,-100.0
2248,TTR39386048356020000,388.8251049800567,-2.24021,-100.0,0.0,CLOSURE,1,FRC4,0.6,,1,-100.0
2249,TTL37597077904048001,485.6934941170942,-3.04745,-100.0,0.0,JAM_UNCONDITIONAL,0.9,FRC0,1,24,0.1,-100.0
2250,TTL37265262236011004,336.66525818937674,-1.80554,-100.0,0.0,JAM_UNCONDITIONAL,0.9,FRC3,0.7,308,0.2,-100.0
2251,TTR39210026304036001,570.9666909416185,-3.75806,-100.0,0.0,CLOSURE,1,FRC4,0.6,,1,-100.0
2252,TTR37467236704017000,433.29318178368993,-2.61078,-100.0,0.0,CLOSURE,1,FRC1,0.9,,1,-100.0
2253,TTL36598737708002000,216.44579689672682,-0.80371,-100.0,0.0,JAM_UNCONDITIONAL,0.9,FRC2,0.8,214,0.1,-100.0
2254,TTL39365858436017003_1,266.8698168595732,-1.22392,-100.0,0.0,JAM_CONDITIONAL,0.9,FRC1,0.9,141,0.1,-100.0
2255,TTR37827936732004000,2.8860689511342437,0.97595,1.0,1.0,ROADWORKS,0.6,FRC4,0.6,-100,0,0.69599305865
2256,TTR38035663140064000,469.4064402794624,-2.91172,-100.0,0.0,ROADWORKS,0.6,FRC0,1,-100,0,-100.0
2257,TTL39365858436017003_2,266.8698168595732,-1.22392,-100.0,0.0,JAM_CONDITIONAL,0.9,FRC1,0.9,173,0.1,-100.0
2258,TTR39769805260106000,482.9386689803671,-3.02449,-100.0,0.0,CLOSURE,1,FRC2,0.8,,1,-100.0
2259,TTR37475892612064001,439.34662280200047,-2.66122,-100.0,0.0,CLOSURE,1,FRC0,1,,1,-100.0
2260,TTR40101626804006000,537.2538705322899,-3.47712,-100.0,0.0,CLOSURE,1,FRC6,0.4,,1,-100.0
2261,TTR39527443196012001,266.8428848864181,-1.22369,-100.0,0.0,TRAFFIC_RESTRICTION,0.6,FRC4,0.6,-100,0,-100.0
2262,TTR39714978764023001,535.8264658323496,-3.46522,-100.0,0.0,CLOSURE,1,FRC7,0.3,,1,-100.0
2263,TTR40182423052012000,477.38160560975626,-2.97818,-100.0,0.0,ROADWORKS,0.6,FRC4,0.6,-100,0,-100.0
2264,TTR39986220272040001,376.9780138357143,-2.14148,-100.0,0.0,ROADWORKS,0.6,FRC0,1,-100,0,-100.0
2265,TTL37242178856011006,336.0405420247251,-1.80034,-100.0,0.0,JAM_UNCONDITIONAL,0.9,FRC3,0.7,515,0.3,-100.0
2266,TTR37441284984023001,106.13484303212624,0.11554,0.0,0.0,CLOSURE,1,FRC7,0.3,,1,0.40259080518
2267,TTL37871193532004000,477.7717668836315,-2.98143,-100.0,0.0,JAM_UNCONDITIONAL,0.9,FRC4,0.6,150,0.1,-100.0
2268,TTL37545141852019007,457.08372605797325,-2.80903,-100.0,0.0,JAM_UNCONDITIONAL,0.9,FRC3,0.7,161,0.1,-100.0
2269,TTL37868332868020018_3,8.617782816141688,0.92819,1.0,0.5,JAM_CONDITIONAL,0.9,FRC3,0.7,468,0.3,0.72136644273
2270,TTR37239297752028001,252.16668179972442,-1.10139,-100.0,0.0,ROADWORKS,0.6,FRC4,0.6,34,0.1,-100.0
2271,TTL37989521424024000,31.524739689874345,0.73729,0.0,0.0,JAM_UNCONDITIONAL,0.9,FRC0,1,128,0.1,0.45621591243
2272,TTR39172542748015001,171.2574350217373,-0.42715,-100.0,0.0,CLOSURE,1,FRC7,0.3,,1,-100.0
2273,TTR37599967680013000,403.2338661327896,-2.36028,-100.0,0.0,CLOSURE,1,FRC5,0.5,,1,-100.0
2274,TTL36936322584004003,367.34529285662944,-2.06121,-100.0,0.0,JAM_UNCONDITIONAL,0.9,FRC4,0.6,443,0.3,-100.0
2275,TTL38883981060011000,422.4300559636457,-2.52025,-100.0,0.0,JAM_UNCONDITIONAL,0.9,FRC3,0.7,174,0.1,-100.0
2276,TTR37649040348060000,18.642644318465308,0.84464,1.0,0.5,CLOSURE,1,FRC4,0.6,,1,0.8241083148800001
2277,TTR40494052260057000,457.0202546468003,-2.8085,-100.0,0.0,ROADWORKS,0.6,FRC1,0.9,15,0.1,-100.0
2278,TTL36223625248020001,358.694534331184,-1.98912,-100.0,0.0,JAM_UNCONDITIONAL,0.9,FRC4,0.6,371,0.2,-100.0
2279,TTR40984565572020001,610.4807892614887,-4.08734,-100.0,0.0,CLOSURE,1,FRC4,0.6,,1,-100.0
2280,TTR37507632348027000,433.92319587200586,-2.61603,-100.0,0.0,CLOSURE,1,FRC3,0.7,,1,-100.0
2281,TTR41365453356054000,507.88151322154226,-3.23235,-100.0,0.0,CLOSURE,1,FRC6,0.4,,1,-100.0
2282,TTR38130883804019000,437.7763210171526,-2.64814,-100.0,0.0,CLOSURE,1,FRC3,0.7,,1,-100.0
2283,TTR40084324468011000,386.9377423170149,-2.22448,-100.0,0.0,CLOSURE,1,FRC3,0.7,,1,-100.0
2284,TTL37750007468017000,445.2218376432654,-2.71018,-100.0,0.0,JAM_UNCONDITIONAL,0.9,FRC1,0.9,214,0.1,-100.0
2285,TTR37366244804019000,469.05461784503626,-2.90879,-100.0,0.0,CLOSURE,1,FRC3,0.7,,1,-100.0
2286,TTL41099991648009002_2,507.7406015376496,-3.23117,-100.0,0.0,JAM_CONDITIONAL,0.9,FRC1,0.9,174,0.1,-100.0
2287,TTL38811843848019005,451.05809928424094,-2.75882,-100.0,0.0,JAM_UNCONDITIONAL,0.9,FRC3,0.7,251,0.1,-100.0
2288,TTL39458177496019000,499.11550121193426,-3.1593,-100.0,0.0,JAM_UNCONDITIONAL,0.9,FRC3,0.7,206,0.1,-100.0
2289,TTR38402128872012000,162.38109745990593,-0.35318,-100.0,0.0,CLOSURE,1,FRC4,0.6,,1,-100.0
2290,TTL37340278988009000,417.8962797245961,-2.48247,-100.0,0.0,JAM_UNCONDITIONAL,0.9,FRC1,0.9,263,0.1,-100.0
2291,TTL38754138700009000,389.4486846851467,-2.24541,-100.0,0.0,JAM_UNCONDITIONAL,0.9,FRC1,0.9,189,0.1,-100.0
2292,TTR37504747384024000,428.6475380222504,-2.57206,-100.0,0.0,ROADWORKS,0.6,FRC0,1,4,0.1,-100.0
2293,TTR38858012620011002,418.73264312533223,-2.48944,-100.0,0.0,ROADWORKS,0.6,FRC3,0.7,-100,0,-100.0
2294,TTR40520022264014001,443.2307484862438,-2.69359,-100.0,0.0,CLOSURE,1,FRC6,0.4,,1,-100.0
2295,TTR39120605028015000,165.19639703293402,-0.37664,-100.0,0.0,CLOSURE,1,FRC7,0.3,,1,-100.0
2296,TTR39867916944019001,379.69876571113616,-2.16416,-100.0,0.0,ROADWORKS,0.6,FRC3,0.7,60,0.1,-100.0
2297,TTR39524541420003000,512.819182078054,-3.27349,-100.0,0.0,ROADWORKS,0.6,FRC3,0.7,-100,0,-100.0
2298,TTW37363359492008000,467.76453223753543,-2.89804,-100.0,0.0,JAM_TAIL_WARNING,0.9,FRC0,1,-100,0,-100.0
2299,TTR38621423056030000,147.07374183000465,-0.22561,-100.0,0.0,CLOSURE,1,FRC6,0.4,,1,-100.0
2300,TTL37608621428016001,450.74445407225284,-2.7562,-100.0,0.0,JAM_UNCONDITIONAL,0.9,FRC0,1,39,0.1,-100.0
2301,TTR39166768612028001,194.29004885229628,-0.61908,-100.0,0.0,CLOSURE,1,FRC4,0.6,,1,-100.0
2302,TTR37423953568007000,464.3150671286815,-2.86929,-100.0,0.0,CLOSURE,1,FRC7,0.3,,1,-100.0
2303,TTR39031131836084000,534.1462547230423,-3.45122,-100.0,0.0,CLOSURE,1,FRC4,0.6,,1,-100.0
2304,TTL40733540856011002,494.7188897163925,-3.12266,-100.0,0.0,JAM_UNCONDITIONAL,0.9,FRC3,0.7,143,0.1,-100.0
2305,TTR38102024324025000,533.2795095291235,-3.444,-100.0,0.0,ROADWORKS,0.6,FRC1,0.9,71,0.1,-100.0
2306,TTR37397987848049000,407.08074224008817,-2.39234,-100.0,0.0,ROADWORKS,0.6,FRC1,0.9,323,0.2,-100.0
2307,TTR38136652464015000,476.89967305686616,-2.97416,-100.0,0.0,CLOSURE,1,FRC7,0.3,,1,-100.0
2308,TTR38598334028015001,236.62618221049007,-0.97188,-100.0,0.0,CLOSURE,1,FRC7,0.3,,1,-100.0
2309,TTL38739711016004000,400.33751090420867,-2.33615,-100.0,0.0,JAM_UNCONDITIONAL,0.9,FRC4,0.6,149,0.1,-100.0
2310,TTR37729829336014000,60.57698503011097,0.49519,0.0,0.0,CLOSURE,1,FRC6,0.4,,1,0.48253263173000005
2311,TTR40041034320044000,511.3557816692508,-3.2613,-100.0,0.0,ROADWORKS,0.6,FRC4,0.6,144,0.1,-100.0
2312,TTR39772689940018000,495.2058542885157,-3.12672,-100.0,0.0,CLOSURE,1,FRC2,0.8,,1,-100.0
2313,TTR37565338528012002,477.88315701369567,-2.98236,-100.0,0.0,ROADWORKS,0.6,FRC4,0.6,-100,0,-100.0
2314,TTL40736421724009002,556.139128289715,-3.63449,-100.0,0.0,JAM_UNCONDITIONAL,0.9,FRC1,0.9,174,0.1,-100.0
2315,TTW37406641064016000,463.6896136701009,-2.86408,-100.0,0.0,JAM_TAIL_WARNING,0.9,FRC0,1,-100,0,-100.0
2316,TTR39602447504028000,526.0336135571758,-3.38361,-100.0,0.0,CLOSURE,1,FRC4,0.6,,1,-100.0
2317,TTR40857606372003000,609.6349166991139,-4.08029,-100.0,0.0,ROADWORKS,0.6,FRC3,0.7,-100,0,-100.0
2318,TTR38601218168028000,258.80457378876883,-1.1567,-100.0,0.0,CLOSURE,1,FRC4,0.6,,1,-100.0
2319,TTR39914081808011000,409.5804195781034,-2.41317,-100.0,0.0,CLOSURE,1,FRC3,0.7,,1,-100.0
2320,TTR36007224228059000,287.8010406394613,-1.39834,-100.0,0.0,CLOSURE,1,FRC3,0.7,,1,-100.0
2321,TTR38693554032019000,224.30553644392376,-0.86921,-100.0,0.0,CLOSURE,1,FRC3,0.7,,1,-100.0
2322,TTL36610267828011001,413.0958035750197,-2.44247,-100.0,0.0,JAM_UNCONDITIONAL,0.9,FRC3,0.7,150,0.1,-100.0
2323,TTR38800302156014001,449.4015818073264,-2.74501,-100.0,0.0,CLOSURE,1,FRC6,0.4,,1,-100.0
2324,TTL37660558384041000,460.5998201747526,-2.83833,-100.0,0.0,JAM_UNCONDITIONAL,0.9,FRC1,0.9,150,0.1,-100.0
2325,TTL38350174224009001,475.3189615648475,-2.96099,-100.0,0.0,JAM_UNCONDITIONAL,0.9,FRC1,0.9,1193,0.8,-100.0
2326,TTW37793283864016002,537.9369823686027,-3.48281,-100.0,0.0,JAM_TAIL_WARNING,0.9,FRC0,1,-100,0,-100.0
2327,TTL38514661496032001,150.54444931018267,-0.25454,-100.0,0.0,JAM_UNCONDITIONAL,0.9,FRC0,1,73,0.1,-100.0
2328,TTR38875324816015002,423.94041995205544,-2.53284,-100.0,0.0,ROADWORKS,0.6,FRC7,0.3,-100,0,-100.0
2329,TTL40736426336012017,494.3721944686962,-3.11977,-100.0,0.0,JAM_UNCONDITIONAL,0.9,FRC4,0.6,411,0.2,-100.0
2330,TTR38881095760002001,422.85623781324125,-2.5238,-100.0,0.0,CLOSURE,1,FRC2,0.8,,1,-100.0
2331,TTL40202618592010025,513.3078501709756,-3.27757,-100.0,0.0,JAM_UNCONDITIONAL,0.9,FRC2,0.8,202,0.1,-100.0
2332,TTR38422307700108000,514.5257602692157,-3.28771,-100.0,0.0,CLOSURE,1,FRC4,0.6,,1,-100.0
2333,TTL37383558368035011_3,450.3098095546777,-2.75258,-100.0,0.0,JAM_CONDITIONAL,0.9,FRC3,0.7,202,0.1,-100.0
2334,TTR39342766796076001,386.5594476074172,-2.22133,-100.0,0.0,CLOSURE,1,FRC4,0.6,,1,-100.0
2335,TTL40162224372029000,486.78362041109904,-3.05653,-100.0,0.0,JAM_UNCONDITIONAL,0.9,FRC5,0.5,335,0.2,-100.0
2336,TTR37943340400015001,262.15988971859366,-1.18467,-100.0,0.0,CLOSURE,1,FRC7,0.3,,1,-100.0
2337,TTR37493205308009000,434.95406839063156,-2.62462,-100.0,0.0,ROADWORKS,0.6,FRC1,0.9,-100,0,-100.0
